loan_id,month,year,product_type,disbursed_amount,outstanding_amount,status,customer_segment,geography,interest_rate,emi_amount,dpd_bucket
1329,1,2022,Vehicle,126.58,119.25,Active,Retail,Tier1,9.55,3.82,0
1330,1,2022,Vehicle,146.35,142.75,NPA,Corporate,Metro,11.44,4.7,0
1331,1,2022,Vehicle,77.95,0.0,Closed,MSME,Metro,11.87,0.0,0
1332,1,2022,Vehicle,181.7,128.1,Active,Retail,Tier2,11.57,4.23,0
1333,1,2022,Vehicle,168.03,133.32,Active,Retail,Tier1,12.92,4.49,0
1334,1,2022,Vehicle,147.02,0.0,Closed,MSME,Tier1,9.87,0.0,0
1335,1,2022,Vehicle,168.0,113.23,Active,Corporate,Rural,9.93,3.65,0
1336,1,2022,Vehicle,116.29,106.38,Active,Corporate,Tier2,9.71,3.42,90
1337,2,2022,Personal,317.51,293.91,NPA,Corporate,Tier2,15.07,10.2,0
1338,2,2022,Personal,317.54,284.93,Active,Corporate,Rural,15.0,9.88,0
1339,2,2022,Personal,173.18,147.8,Active,Corporate,Tier2,17.28,5.29,360
1340,2,2022,Personal,176.59,143.36,Active,Corporate,Rural,13.99,4.9,0
1341,2,2022,Personal,188.88,178.95,Active,MSME,Metro,17.37,6.41,0
1342,2,2022,Personal,226.68,166.16,Active,Corporate,Metro,15.38,5.79,0
1343,2,2022,Personal,152.56,133.39,Active,Retail,Tier2,13.87,4.55,0
1344,2,2022,Personal,169.54,123.08,Active,MSME,Metro,14.03,4.21,0
1345,2,2022,Personal,114.09,72.58,Active,Retail,Tier1,15.65,2.54,0
1346,2,2022,Personal,115.48,81.08,Active,MSME,Tier2,16.49,2.87,0
1347,2,2022,Personal,268.21,0.0,Written-off,Corporate,Metro,16.3,0.0,0
1348,2,2022,Personal,185.02,115.11,Active,MSME,Metro,14.19,3.94,0
1349,2,2022,Personal,165.45,141.02,Active,MSME,Tier1,17.41,5.06,180
1350,2,2022,Personal,140.25,100.46,Active,Corporate,Tier1,14.03,3.43,180
1351,2,2022,Personal,301.42,249.53,Active,Corporate,Metro,15.7,8.74,60
1352,2,2022,Personal,170.5,159.86,Active,MSME,Metro,18.24,5.8,0
1353,2,2022,Personal,260.99,190.95,Active,MSME,Tier1,15.96,6.71,0
1354,2,2022,Personal,318.31,0.0,Written-off,Corporate,Metro,14.5,0.0,0
1355,2,2022,Personal,268.79,239.48,Active,Retail,Tier2,18.21,8.68,30
1356,2,2022,Personal,285.33,195.37,Active,Corporate,Metro,15.55,6.83,0
1357,2,2022,Personal,195.27,156.96,Active,Corporate,Tier1,15.38,5.47,0
1358,2,2022,Personal,315.49,228.99,Active,Corporate,Tier1,16.96,8.16,30
1359,2,2022,Personal,314.04,206.71,Active,Corporate,Metro,14.05,7.07,0
1360,2,2022,Personal,330.77,310.26,Active,MSME,Metro,16.89,11.04,30
1361,2,2022,Personal,116.82,0.0,Closed,Corporate,Tier1,14.61,0.0,0
1362,2,2022,Personal,200.75,0.0,Closed,Corporate,Metro,15.46,0.0,0
1363,2,2022,Personal,334.18,210.55,Active,Corporate,Metro,15.91,7.39,90
1364,2,2022,Personal,168.38,129.09,Active,MSME,Tier2,15.78,4.52,0
1365,2,2022,Personal,202.36,123.02,Active,MSME,Tier1,13.84,4.19,0
1366,2,2022,Personal,256.68,0.0,Written-off,Retail,Tier1,14.32,0.0,0
1367,2,2022,Personal,173.0,141.93,Active,Retail,Tier1,15.63,4.96,30
1368,2,2022,Personal,197.45,159.4,Active,MSME,Metro,13.65,5.42,0
1369,2,2022,Personal,144.91,0.0,Closed,Corporate,Metro,14.89,0.0,30
1370,2,2022,Personal,303.78,210.16,Active,MSME,Tier1,14.43,7.23,0
1371,2,2022,Personal,247.49,178.63,Active,MSME,Tier1,16.48,6.32,0
1372,2,2022,Personal,289.7,182.41,Active,Retail,Metro,17.03,6.51,0
1373,2,2022,Personal,150.66,110.88,Active,Corporate,Metro,14.08,3.79,0
1374,2,2022,Personal,185.74,153.39,Active,Retail,Tier1,14.43,5.27,0
1375,2,2022,Personal,211.35,130.78,Active,MSME,Rural,14.2,4.48,0
1376,2,2022,Personal,210.14,174.12,Active,MSME,Tier2,14.48,5.99,0
1377,2,2022,Personal,193.46,118.17,Active,Retail,Metro,17.7,4.25,0
1378,2,2022,Personal,159.43,137.09,Active,MSME,Tier1,16.19,4.83,0
1379,2,2022,Personal,120.35,0.0,Closed,MSME,Tier1,14.07,0.0,60
1380,2,2022,Personal,275.93,206.62,Active,Corporate,Tier2,17.3,7.4,0
1381,2,2022,Personal,274.62,0.0,Written-off,MSME,Tier2,14.99,0.0,0
1382,2,2022,Personal,114.01,76.78,Active,Corporate,Tier1,17.83,2.77,30
1383,2,2022,Personal,177.75,115.31,Active,Retail,Tier2,17.05,4.11,0
1384,2,2022,Personal,287.7,189.57,Active,Corporate,Metro,16.35,6.7,0
1385,2,2022,Personal,231.44,204.9,Active,Retail,Rural,18.26,7.43,90
1386,2,2022,Personal,282.92,0.0,Written-off,Retail,Tier2,18.09,0.0,60
1387,2,2022,Personal,125.06,111.96,Active,MSME,Tier1,14.23,3.84,0
1388,2,2022,Personal,232.57,191.12,Active,Retail,Tier1,14.84,6.61,0
1389,2,2022,Personal,274.25,0.0,Closed,MSME,Metro,16.97,0.0,0
1390,2,2022,Personal,93.58,0.0,Closed,MSME,Tier1,17.37,0.0,30
1391,2,2022,Personal,261.55,0.0,Closed,MSME,Tier2,17.75,0.0,0
1392,2,2022,Personal,212.58,137.26,Active,MSME,Tier2,15.11,4.77,0
1393,2,2022,Personal,309.14,276.01,Active,Retail,Metro,17.31,9.88,0
1394,2,2022,Personal,300.32,201.46,Active,Corporate,Rural,15.71,7.05,180
1395,2,2022,Personal,306.24,0.0,Closed,Retail,Tier2,15.01,0.0,60
1396,2,2022,Personal,153.51,125.71,NPA,MSME,Tier2,15.36,4.38,0
1397,2,2022,Personal,275.56,185.92,Active,Retail,Metro,15.65,6.5,0
1398,2,2022,Personal,147.66,130.83,Active,MSME,Tier2,16.9,4.66,0
1399,2,2022,Personal,208.47,132.61,Active,MSME,Rural,14.64,4.57,30
1400,2,2022,Personal,126.13,0.0,Closed,Corporate,Metro,17.37,0.0,0
1401,2,2022,Personal,221.23,188.68,Active,Corporate,Tier2,13.54,6.41,0
1402,2,2022,Personal,315.37,288.19,Active,Retail,Tier2,16.58,10.21,0
1403,2,2022,Personal,235.51,174.74,NPA,MSME,Tier1,15.42,6.09,0
1404,2,2022,Personal,152.98,0.0,Closed,Corporate,Metro,16.5,0.0,0
1405,2,2022,Personal,297.76,198.32,Active,MSME,Metro,17.88,7.16,0
1406,2,2022,Business,449.77,307.81,Active,Corporate,Tier1,14.97,10.67,0
1407,2,2022,Business,351.41,0.0,Written-off,Retail,Tier1,15.89,0.0,90
1408,2,2022,Business,471.01,360.25,Active,Retail,Metro,13.1,12.16,0
1409,2,2022,Business,174.05,152.51,Active,Corporate,Metro,12.31,5.09,0
1410,2,2022,Business,422.37,348.11,Active,Corporate,Tier1,14.84,12.04,0
1411,2,2022,Business,254.86,225.0,Active,Corporate,Metro,12.55,7.53,0
1412,2,2022,Business,373.8,264.86,Active,MSME,Tier2,14.82,9.16,0
1413,2,2022,Business,473.9,359.54,Active,Corporate,Metro,11.29,11.82,0
1414,2,2022,Business,404.46,262.1,Active,Retail,Metro,14.29,8.99,0
1415,2,2022,Business,514.91,0.0,Closed,Retail,Tier1,13.62,0.0,30
1416,2,2022,Business,436.67,0.0,Closed,Retail,Metro,15.37,0.0,0
1417,2,2022,Business,313.32,256.81,Active,MSME,Tier1,13.62,8.73,180
1418,2,2022,Business,286.68,197.61,Active,Retail,Rural,13.5,6.71,0
1419,2,2022,Business,407.55,0.0,Closed,Retail,Metro,11.58,0.0,0
1420,2,2022,Business,329.66,296.73,Active,Corporate,Tier2,12.91,9.99,90
1421,2,2022,Business,422.91,389.31,Active,MSME,Metro,14.28,13.36,0
1422,2,2022,Business,178.04,118.0,Active,Corporate,Rural,12.86,3.97,90
1423,2,2022,Business,515.32,461.57,Active,MSME,Metro,11.34,15.19,0
1424,2,2022,Business,323.88,278.16,Active,Retail,Tier1,12.84,9.35,30
1425,2,2022,Business,375.82,0.0,Closed,Corporate,Tier2,13.47,0.0,0
1426,2,2022,Business,242.41,174.84,Active,Corporate,Rural,11.03,5.73,0
1427,2,2022,Business,514.13,439.34,Active,Retail,Metro,11.01,14.39,60
1428,2,2022,Business,526.5,391.04,NPA,MSME,Metro,13.1,13.19,180
1429,2,2022,Business,502.69,367.15,Active,Corporate,Metro,15.49,12.82,0
1430,2,2022,Business,184.85,0.0,Closed,Corporate,Metro,11.67,0.0,0
1431,2,2022,Business,403.06,372.47,Active,MSME,Tier2,11.65,12.31,60
1432,2,2022,Business,431.12,289.26,Active,Corporate,Metro,12.59,9.69,0
1433,2,2022,Business,188.73,136.9,Active,Retail,Tier1,13.25,4.63,0
1434,2,2022,Business,326.42,230.61,Active,Corporate,Tier2,15.26,8.02,30
1435,2,2022,Business,163.58,112.36,Active,MSME,Tier1,15.18,3.9,0
1436,2,2022,Business,166.9,0.0,Closed,MSME,Tier2,12.49,0.0,0
1437,2,2022,Business,362.06,317.83,Active,Retail,Metro,13.75,10.82,0
1438,2,2022,Business,467.7,341.55,Active,Corporate,Rural,15.91,11.99,60
1439,2,2022,Business,180.4,180.25,NPA,Retail,Rural,13.93,6.15,0
1440,2,2022,Business,318.75,254.83,NPA,Retail,Rural,11.64,8.42,60
1441,2,2022,Business,167.55,129.62,Active,MSME,Tier2,15.62,4.53,30
1442,2,2022,Business,214.58,195.1,Active,Retail,Tier1,12.07,6.49,0
1443,2,2022,Business,385.55,295.97,Active,Retail,Metro,14.24,10.15,60
1444,2,2022,Business,200.88,178.63,NPA,Corporate,Tier2,12.0,5.93,0
1445,2,2022,Business,528.92,407.08,Active,Corporate,Tier1,14.91,14.09,0
1446,2,2022,Business,297.56,271.83,Active,MSME,Metro,11.9,9.02,0
1447,2,2022,Business,529.74,0.0,Closed,Retail,Metro,13.65,0.0,360
1448,2,2022,Business,400.91,0.0,Closed,Retail,Tier2,12.33,0.0,90
1449,2,2022,Business,512.9,0.0,Written-off,Retail,Metro,13.88,0.0,0
1450,2,2022,Business,376.14,0.0,Closed,Retail,Tier2,15.03,0.0,90
1451,2,2022,Business,283.43,253.06,Active,MSME,Tier1,13.84,8.63,180
1452,2,2022,Business,215.63,130.88,Active,MSME,Metro,11.19,4.3,0
1453,2,2022,Business,501.39,462.07,Active,MSME,Metro,12.01,15.35,0
1454,2,2022,Business,204.91,160.69,Active,MSME,Rural,14.52,5.53,0
1455,2,2022,Business,291.87,205.95,Active,Retail,Rural,15.71,7.21,0
1456,2,2022,Business,429.97,305.73,Active,Corporate,Rural,13.18,10.33,0
1457,2,2022,Business,415.03,0.0,Closed,Corporate,Tier2,15.64,0.0,0
1458,2,2022,Business,293.71,176.41,Active,Corporate,Rural,14.67,6.09,0
1459,2,2022,Business,298.8,263.16,NPA,Corporate,Metro,15.97,9.25,0
1460,2,2022,Business,365.76,249.92,Active,MSME,Metro,15.68,8.75,30
1461,2,2022,Business,488.85,0.0,Closed,MSME,Tier1,11.44,0.0,0
1462,2,2022,Business,250.15,159.55,Active,Retail,Metro,12.25,5.32,0
1463,2,2022,Business,316.74,287.8,Active,MSME,Tier1,13.1,9.71,0
1464,2,2022,Business,187.1,0.0,Closed,Corporate,Metro,13.4,0.0,0
1465,2,2022,Business,321.77,222.47,Active,Retail,Metro,15.0,7.71,0
1466,2,2022,Business,213.53,0.0,Closed,Retail,Metro,12.88,0.0,0
1467,2,2022,Business,527.33,0.0,Closed,Corporate,Metro,15.47,0.0,0
1468,2,2022,Business,490.56,326.96,Active,Corporate,Tier1,11.79,10.83,0
1469,2,2022,Business,504.35,319.54,Active,MSME,Tier1,13.7,10.87,0
1470,2,2022,Business,471.35,331.4,Active,Corporate,Tier1,11.77,10.97,0
1471,2,2022,Home,253.81,159.56,Active,Retail,Metro,8.6,5.04,0
1472,2,2022,Home,339.73,268.54,Active,Retail,Tier1,10.46,8.72,0
1473,2,2022,Home,332.77,230.34,Active,MSME,Tier1,9.25,7.35,0
1474,2,2022,Home,232.73,205.47,Active,MSME,Rural,11.29,6.76,0
1475,2,2022,Home,423.25,0.0,Closed,MSME,Rural,10.71,0.0,30
1476,2,2022,Home,465.53,328.01,Active,MSME,Rural,12.25,10.93,0
1477,2,2022,Home,477.37,431.19,NPA,Corporate,Metro,10.51,14.02,30
1478,2,2022,Home,579.43,442.43,NPA,Retail,Metro,10.3,14.34,0
1479,2,2022,Home,350.99,287.65,Active,Corporate,Metro,12.45,9.62,360
1480,2,2022,Home,562.72,415.89,Active,MSME,Tier2,12.16,13.85,0
1481,2,2022,Home,392.83,316.48,Active,MSME,Metro,12.17,10.54,0
1482,2,2022,Home,232.08,147.39,Active,Retail,Tier1,10.77,4.81,180
1483,2,2022,Home,210.95,156.91,Active,MSME,Tier2,9.64,5.04,0
1484,2,2022,Home,415.56,339.26,Active,Corporate,Tier2,10.39,11.01,0
1485,2,2022,Home,183.92,158.36,Active,MSME,Rural,12.06,5.26,0
1486,2,2022,Home,175.86,135.78,Active,Corporate,Tier2,11.77,4.49,0
1487,2,2022,Home,589.52,513.42,Active,MSME,Metro,9.41,16.42,30
1488,2,2022,Home,348.12,309.27,Active,Corporate,Tier1,11.08,10.14,0
1489,2,2022,Home,391.44,243.85,Active,Corporate,Tier1,10.0,7.87,30
1490,2,2022,Home,226.0,0.0,Closed,Retail,Rural,11.91,0.0,0
1491,2,2022,Home,254.27,184.63,Active,Retail,Metro,8.73,5.85,0
1492,2,2022,Home,524.8,320.49,Active,MSME,Tier1,10.52,10.42,0
1493,2,2022,Home,360.86,259.99,Active,MSME,Tier2,12.34,8.68,0
1494,2,2022,Home,466.31,373.18,Active,Retail,Tier2,9.64,11.98,0
1495,2,2022,Home,448.29,272.12,Active,Corporate,Metro,11.21,8.94,0
1496,2,2022,Home,563.03,387.55,Active,MSME,Tier2,11.09,12.7,0
1497,2,2022,Home,475.22,398.09,NPA,Retail,Tier1,9.6,12.77,60
1498,2,2022,Home,461.25,359.33,Active,Corporate,Rural,11.8,11.9,0
1499,2,2022,Home,531.7,446.39,Active,MSME,Metro,10.75,14.56,0
1500,2,2022,Home,596.42,0.0,Closed,Corporate,Rural,11.06,0.0,0
1501,2,2022,Home,450.07,278.99,Active,Corporate,Tier1,9.25,8.9,0
1502,2,2022,Home,305.9,215.19,Active,MSME,Tier1,9.06,6.85,0
1503,2,2022,Home,487.11,0.0,Written-off,MSME,Tier2,10.83,0.0,30
1504,2,2022,Home,263.67,0.0,Closed,Corporate,Tier1,10.64,0.0,90
1505,2,2022,Home,297.48,209.08,Active,MSME,Metro,9.18,6.67,0
1506,2,2022,Home,279.43,0.0,Closed,Corporate,Rural,11.73,0.0,0
1507,2,2022,Home,451.36,337.24,Active,MSME,Tier1,9.39,10.79,60
1508,2,2022,Home,421.44,346.44,Active,Corporate,Rural,10.36,11.24,0
1509,2,2022,Home,198.01,145.26,Active,MSME,Tier1,12.06,4.83,60
1510,2,2022,Home,545.37,0.0,Written-off,Corporate,Rural,9.1,0.0,0
1511,2,2022,Home,595.67,0.0,Closed,Retail,Tier1,9.07,0.0,0
1512,2,2022,Home,441.19,306.95,Active,Retail,Tier1,9.21,9.79,0
1513,2,2022,Home,235.9,0.0,Closed,MSME,Tier1,11.64,0.0,0
1514,2,2022,Home,342.31,229.28,Active,MSME,Rural,12.36,7.65,0
1515,2,2022,Home,554.56,333.54,Active,Corporate,Metro,11.53,11.0,0
1516,2,2022,Home,468.34,377.5,Active,Retail,Metro,9.88,12.16,0
1517,2,2022,Home,186.94,146.46,Active,MSME,Rural,12.29,4.88,0
1518,2,2022,Home,599.5,453.54,NPA,MSME,Metro,9.87,14.61,0
1519,2,2022,Home,264.52,205.43,Active,Retail,Tier1,12.44,6.87,0
1520,2,2022,Home,449.67,0.0,Closed,Corporate,Tier1,8.65,0.0,0
1521,2,2022,Home,425.07,262.22,Active,Retail,Tier1,8.69,8.3,60
1522,2,2022,Home,332.26,280.2,Active,Corporate,Metro,10.69,9.13,0
1523,2,2022,Home,349.9,295.75,Active,MSME,Tier2,8.9,9.39,0
1524,2,2022,Home,212.65,135.5,Active,Retail,Tier1,11.38,4.46,0
1525,2,2022,Home,505.02,0.0,Written-off,MSME,Metro,11.83,0.0,0
1526,2,2022,Home,184.19,131.83,Active,Retail,Metro,10.49,4.28,90
1527,2,2022,Home,205.74,191.81,Active,Corporate,Metro,8.94,6.09,0
1528,2,2022,Home,481.39,453.49,Active,MSME,Tier1,12.12,15.09,0
1529,2,2022,Home,210.43,185.3,Active,MSME,Tier1,9.2,5.91,0
1530,2,2022,Home,217.42,161.22,NPA,Corporate,Metro,11.9,5.35,0
1531,2,2022,Home,322.38,203.92,Active,MSME,Metro,10.25,6.6,60
1532,2,2022,Home,341.17,306.28,Active,MSME,Tier1,12.35,10.22,0
1533,2,2022,Home,513.25,0.0,Closed,Retail,Metro,8.95,0.0,0
1534,2,2022,Home,562.91,458.19,Active,MSME,Tier1,10.43,14.88,0
1535,2,2022,Home,541.77,0.0,Closed,MSME,Rural,12.02,0.0,90
1536,2,2022,Home,216.13,153.45,Active,Corporate,Tier2,10.15,4.96,0
1537,2,2022,Home,395.05,0.0,Closed,Corporate,Rural,11.47,0.0,0
1538,2,2022,Home,392.57,335.38,Active,MSME,Metro,11.25,11.02,0
1539,2,2022,Home,460.86,0.0,Closed,Corporate,Metro,10.04,0.0,0
1540,2,2022,Home,446.57,0.0,Closed,Retail,Metro,9.13,0.0,60
1541,2,2022,Home,380.65,0.0,Written-off,Retail,Tier1,9.46,0.0,0
1542,2,2022,Home,331.55,265.43,Active,Retail,Tier2,11.77,8.79,0
1543,2,2022,Home,361.28,229.75,Active,MSME,Metro,8.97,7.3,0
1544,2,2022,Home,405.6,0.0,Closed,Corporate,Metro,11.8,0.0,180
1545,2,2022,Home,387.9,282.07,Active,Retail,Tier2,9.33,9.01,180
1546,2,2022,Home,533.84,0.0,Closed,Corporate,Tier2,9.83,0.0,0
1547,2,2022,Home,478.07,0.0,Closed,MSME,Tier1,8.96,0.0,0
1548,2,2022,Home,442.34,281.86,Active,Retail,Tier1,11.7,9.32,0
1549,2,2022,Home,524.08,350.39,Active,Retail,Rural,11.47,11.55,0
1550,2,2022,Home,337.75,0.0,Closed,Retail,Tier2,10.33,0.0,0
1551,2,2022,Vehicle,252.38,191.22,Active,Corporate,Tier1,13.27,6.47,30
1552,2,2022,Vehicle,171.07,135.77,Active,MSME,Tier2,13.84,4.63,30
1553,2,2022,Vehicle,166.98,145.87,NPA,Corporate,Tier2,11.79,4.83,0
1554,2,2022,Vehicle,93.96,85.36,Active,MSME,Rural,12.46,2.85,0
1555,2,2022,Vehicle,250.31,235.21,Active,MSME,Tier2,12.93,7.92,180
1556,2,2022,Vehicle,100.62,95.88,NPA,Corporate,Tier2,12.21,3.19,0
1557,2,2022,Vehicle,211.04,172.73,Active,MSME,Tier2,13.71,5.88,0
1558,2,2022,Vehicle,251.33,0.0,Closed,Retail,Tier1,10.1,0.0,180
1559,2,2022,Vehicle,207.66,159.51,Active,Corporate,Rural,10.95,5.22,0
1560,2,2022,Vehicle,210.71,202.96,NPA,MSME,Tier2,12.53,6.79,0
1561,2,2022,Vehicle,174.64,117.0,Active,Retail,Rural,9.61,3.75,0
1562,2,2022,Vehicle,205.56,138.01,Active,Corporate,Metro,10.16,4.46,30
1563,2,2022,Vehicle,230.7,0.0,Closed,Retail,Tier2,9.96,0.0,30
1564,2,2022,Vehicle,182.06,0.0,Closed,MSME,Tier2,10.57,0.0,30
1565,2,2022,Vehicle,83.07,69.76,Active,Corporate,Metro,11.22,2.29,30
1566,2,2022,Vehicle,217.16,0.0,Closed,MSME,Tier2,10.41,0.0,60
1567,2,2022,Vehicle,249.46,197.4,Active,Corporate,Metro,12.67,6.62,30
1568,2,2022,Vehicle,213.55,133.7,Active,Retail,Tier2,10.37,4.34,360
1569,2,2022,Vehicle,97.0,63.66,Active,MSME,Metro,9.68,2.04,0
1570,2,2022,Vehicle,163.78,132.48,Active,Corporate,Tier1,13.72,4.51,90
1571,2,2022,Vehicle,201.42,176.12,Active,MSME,Tier1,11.71,5.83,0
1572,2,2022,Vehicle,258.22,0.0,Closed,Corporate,Tier1,11.84,0.0,0
1573,2,2022,Vehicle,91.72,66.61,Active,Retail,Rural,10.5,2.16,0
1574,2,2022,Vehicle,193.03,159.69,Active,Retail,Tier2,11.64,5.28,30
1575,2,2022,Vehicle,159.81,149.52,Active,Corporate,Rural,13.57,5.08,0
1576,2,2022,Vehicle,147.43,125.82,Active,Retail,Rural,13.08,4.24,0
1577,2,2022,Vehicle,232.26,0.0,Closed,Retail,Metro,11.19,0.0,0
1578,2,2022,Vehicle,199.43,187.48,Active,Corporate,Tier1,10.94,6.13,0
1579,2,2022,Vehicle,194.69,163.52,Active,Retail,Metro,10.45,5.31,0
1580,2,2022,Vehicle,233.54,0.0,Closed,Retail,Tier2,13.45,0.0,0
1581,2,2022,Vehicle,103.62,64.14,Active,MSME,Tier1,11.57,2.12,0
1582,2,2022,Vehicle,184.69,151.55,Active,MSME,Metro,10.52,4.93,0
1583,2,2022,Vehicle,148.99,92.69,Active,Corporate,Tier1,10.03,2.99,30
1584,2,2022,Vehicle,208.93,195.57,NPA,MSME,Tier1,9.83,6.29,0
1585,2,2022,Vehicle,128.21,78.31,Active,Retail,Tier1,13.67,2.66,60
1586,2,2022,Vehicle,100.28,0.0,Closed,Corporate,Metro,11.26,0.0,0
1587,2,2022,Vehicle,204.39,0.0,Closed,MSME,Rural,13.61,0.0,30
1588,2,2022,Vehicle,76.17,60.97,Active,MSME,Tier1,13.44,2.07,0
1589,2,2022,Vehicle,256.29,0.0,Closed,MSME,Metro,10.87,0.0,90
1590,2,2022,Vehicle,248.33,202.61,Active,MSME,Metro,13.33,6.86,0
1591,2,2022,Vehicle,108.93,0.0,Closed,Corporate,Tier1,13.1,0.0,60
1592,2,2022,Vehicle,179.82,153.56,Active,MSME,Rural,10.81,5.01,0
1593,2,2022,Vehicle,142.77,89.15,Active,Retail,Metro,12.52,2.98,0
1594,2,2022,Vehicle,160.76,128.28,Active,MSME,Tier2,12.27,4.28,0
1595,2,2022,Vehicle,258.54,219.57,Active,Corporate,Tier1,10.26,7.11,30
1596,2,2022,Vehicle,235.72,0.0,Closed,MSME,Tier1,10.1,0.0,60
1597,2,2022,Vehicle,223.15,140.29,Active,MSME,Tier2,11.69,4.64,0
1598,2,2022,Vehicle,100.97,63.28,Active,Retail,Rural,11.92,2.1,60
1599,2,2022,Vehicle,237.55,0.0,Closed,Corporate,Metro,12.34,0.0,0
1600,2,2022,Vehicle,81.08,72.66,NPA,Retail,Tier1,10.67,2.37,0
1601,2,2022,Vehicle,117.01,0.0,Closed,MSME,Tier1,12.97,0.0,0
1602,2,2022,Vehicle,91.46,85.73,Active,Corporate,Tier2,11.14,2.81,0
1603,2,2022,Vehicle,219.77,175.38,Active,Retail,Tier2,10.13,5.67,0
1604,2,2022,Vehicle,167.09,103.93,Active,MSME,Metro,11.11,3.41,0
1605,2,2022,Vehicle,202.71,0.0,Closed,MSME,Rural,11.83,0.0,0
1606,2,2022,Vehicle,81.71,67.15,Active,MSME,Tier2,12.42,2.24,180
1607,2,2022,Vehicle,124.71,90.77,Active,Corporate,Rural,11.95,3.01,0
1608,2,2022,Vehicle,89.01,0.0,Written-off,MSME,Tier1,10.63,0.0,0
1609,2,2022,Vehicle,241.04,186.96,Active,Retail,Tier1,11.69,6.18,0
1610,2,2022,Vehicle,118.29,77.49,Active,Corporate,Tier2,11.82,2.57,0
1611,2,2022,Vehicle,96.8,0.0,Closed,MSME,Tier2,10.54,0.0,30
1612,2,2022,Vehicle,166.22,113.91,Active,Retail,Tier1,12.16,3.79,0
1613,2,2022,Vehicle,105.04,65.08,Active,MSME,Rural,12.33,2.17,0
1614,2,2022,Vehicle,173.47,167.15,NPA,Corporate,Tier2,11.32,5.5,0
1615,2,2022,Vehicle,128.58,116.18,Active,Retail,Metro,9.89,3.74,360
1616,3,2022,Personal,212.86,0.0,Closed,Corporate,Tier1,17.47,0.0,0
1617,3,2022,Personal,119.3,85.97,NPA,MSME,Tier1,16.93,3.06,0
1618,3,2022,Personal,106.53,0.0,Closed,MSME,Tier2,14.51,0.0,0
1619,3,2022,Personal,213.87,206.03,NPA,Corporate,Tier1,14.39,7.08,0
1620,3,2022,Personal,108.46,96.49,Active,Corporate,Tier1,15.91,3.39,0
1621,3,2022,Personal,195.84,133.23,Active,MSME,Tier2,15.35,4.64,0
1622,3,2022,Personal,165.42,0.0,Closed,Corporate,Tier1,16.45,0.0,30
1623,3,2022,Personal,174.98,0.0,Closed,Retail,Metro,14.77,0.0,90
1624,3,2022,Personal,272.46,238.76,Active,Corporate,Tier1,15.54,8.34,0
1625,3,2022,Personal,195.35,145.16,Active,Retail,Metro,15.38,5.06,30
1626,3,2022,Personal,223.82,0.0,Closed,MSME,Tier1,14.77,0.0,0
1627,3,2022,Personal,297.31,236.41,Active,Retail,Tier1,15.49,8.25,0
1628,3,2022,Personal,202.94,171.87,Active,Corporate,Metro,14.77,5.94,0
1629,3,2022,Personal,269.66,251.39,Active,Retail,Metro,14.1,8.6,30
1630,3,2022,Personal,169.6,143.72,Active,Retail,Tier1,15.19,5.0,0
1631,3,2022,Personal,220.43,0.0,Closed,Corporate,Tier1,17.52,0.0,0
1632,3,2022,Personal,96.92,71.19,Active,MSME,Tier1,14.61,2.45,0
1633,3,2022,Personal,195.61,173.52,Active,Corporate,Tier1,17.06,6.19,180
1634,3,2022,Personal,85.39,64.76,NPA,Corporate,Tier1,17.75,2.33,0
1635,3,2022,Personal,233.94,194.0,Active,Retail,Metro,16.58,6.88,0
1636,3,2022,Personal,142.68,95.61,Active,Retail,Tier2,15.5,3.34,0
1637,3,2022,Personal,97.9,90.09,Active,MSME,Metro,13.95,3.08,60
1638,3,2022,Personal,259.23,212.88,NPA,Retail,Metro,14.63,7.34,0
1639,3,2022,Personal,171.02,159.3,Active,Corporate,Rural,14.03,5.45,0
1640,3,2022,Personal,272.32,255.47,Active,Corporate,Tier1,17.57,9.18,0
1641,3,2022,Personal,135.62,0.0,Closed,Corporate,Tier2,15.2,0.0,0
1642,3,2022,Personal,187.18,126.75,Active,Corporate,Metro,14.79,4.38,30
1643,3,2022,Personal,151.27,134.82,Active,Retail,Metro,18.28,4.89,0
1644,3,2022,Personal,169.25,112.12,Active,MSME,Tier1,17.24,4.01,0
1645,3,2022,Personal,276.25,268.79,NPA,MSME,Tier2,14.85,9.3,0
1646,3,2022,Personal,133.81,119.39,Active,Corporate,Tier1,14.71,4.12,0
1647,3,2022,Personal,251.33,194.14,Active,Retail,Tier2,14.1,6.64,180
1648,3,2022,Personal,200.04,154.49,Active,Corporate,Tier2,13.71,5.26,0
1649,3,2022,Personal,189.09,144.96,NPA,Corporate,Metro,18.42,5.27,0
1650,3,2022,Personal,196.64,158.14,NPA,Corporate,Tier2,15.62,5.53,0
1651,3,2022,Personal,181.83,109.63,Active,Corporate,Metro,14.1,3.75,0
1652,3,2022,Personal,208.57,165.19,Active,Retail,Metro,15.13,5.74,0
1653,3,2022,Personal,290.12,216.63,Active,MSME,Tier1,15.22,7.53,0
1654,3,2022,Personal,169.6,142.48,Active,Retail,Tier2,15.75,4.99,180
1655,3,2022,Personal,256.76,0.0,Closed,Corporate,Metro,16.28,0.0,0
1656,3,2022,Personal,257.1,230.69,Active,Corporate,Tier1,14.38,7.93,360
1657,3,2022,Personal,151.27,93.29,Active,Retail,Tier2,15.93,3.28,60
