loan_id,month,year,amount_due,amount_collected,collection_efficiency
1863,3,2022,4.7,3.91,0.832
1865,3,2022,6.43,6.31,0.9817
1866,3,2022,3.18,3.14,0.9878
1867,3,2022,2.78,2.38,0.8551
1868,3,2022,1.35,1.25,0.9243
1870,3,2022,4.48,4.14,0.9231
1871,3,2022,4.2,3.7,0.8817
1872,3,2022,2.36,2.14,0.9069
1873,3,2022,2.93,2.62,0.8936
1874,3,2022,4.45,4.45,1.0
1875,3,2022,2.38,2.32,0.9754
1877,3,2022,2.85,2.82,0.9889
1878,3,2022,1.75,1.69,0.9669
1879,3,2022,4.11,3.67,0.8928
1880,3,2022,1.9,1.74,0.917
1881,3,2022,3.76,3.6,0.9576
1883,3,2022,4.45,3.96,0.8891
1885,3,2022,4.2,2.32,0.5535
1888,3,2022,4.48,4.16,0.9284
1889,3,2022,2.29,2.11,0.923
1890,3,2022,4.84,4.68,0.9664
1891,3,2022,4.76,4.55,0.9558
1892,3,2022,4.02,2.06,0.5136
1893,3,2022,5.76,5.67,0.9844
1894,3,2022,3.22,2.88,0.8948
1895,3,2022,5.02,4.83,0.9626
1896,3,2022,3.62,3.48,0.9617
1897,3,2022,3.59,3.32,0.9256
1898,3,2022,1.94,1.85,0.951
1900,3,2022,4.34,1.76,0.4061
1901,3,2022,2.43,2.37,0.975
1902,3,2022,5.5,5.12,0.9306
1904,3,2022,3.41,3.13,0.9171
1905,3,2022,3.53,3.46,0.98
1908,3,2022,3.59,3.27,0.9098
1909,3,2022,3.66,3.23,0.8817
1910,3,2022,2.8,2.45,0.8757
1911,3,2022,5.81,5.59,0.9622
1912,3,2022,5.5,4.88,0.8868
1913,3,2022,4.73,2.14,0.4514
1914,3,2022,2.52,2.15,0.8547
1915,3,2022,3.35,3.35,1.0
1916,4,2022,6.37,6.03,0.9464
1917,4,2022,6.49,6.06,0.9341
1918,4,2022,6.26,5.74,0.9162
1922,4,2022,11.19,10.67,0.954
1923,4,2022,7.18,3.79,0.5273
1925,4,2022,4.55,4.47,0.9821
1926,4,2022,7.97,7.51,0.9426
1928,4,2022,7.3,6.89,0.944
1929,4,2022,6.25,5.77,0.9235
1930,4,2022,4.15,3.88,0.9357
1931,4,2022,4.97,4.72,0.9503
1932,4,2022,4.26,3.7,0.8696
1933,4,2022,5.6,4.95,0.8841
1934,4,2022,7.86,3.8,0.4838
1935,4,2022,4.1,3.87,0.9448
1936,4,2022,6.32,5.88,0.9306
1937,4,2022,6.91,6.49,0.9387
1938,4,2022,7.55,7.19,0.9519
1939,4,2022,2.88,2.64,0.9164
1940,4,2022,2.85,2.58,0.9069
1941,4,2022,4.82,4.56,0.9458
1942,4,2022,2.79,2.51,0.8989
1943,4,2022,3.48,2.3,0.6619
1944,4,2022,9.26,8.06,0.8699
1945,4,2022,6.07,5.94,0.9792
1949,4,2022,4.87,4.66,0.9569
1950,4,2022,4.52,4.29,0.9482
1952,4,2022,4.77,4.66,0.9773
1953,4,2022,2.59,2.59,1.0
1954,4,2022,7.68,7.52,0.9786
1955,4,2022,5.24,4.53,0.8644
1956,4,2022,5.68,3.84,0.6767
1957,4,2022,2.78,2.54,0.913
1958,4,2022,8.76,8.23,0.939
1959,4,2022,7.55,7.24,0.9587
1960,4,2022,8.37,7.61,0.909
1961,4,2022,8.82,4.25,0.4822
1962,4,2022,3.32,3.01,0.9078
1963,4,2022,3.92,3.58,0.9135
1964,4,2022,5.08,4.48,0.8817
1965,4,2022,8.65,7.79,0.9011
1967,4,2022,3.52,3.11,0.8839
1969,4,2022,2.83,2.54,0.899
1972,4,2022,7.6,7.45,0.9801
1974,4,2022,7.7,6.93,0.9
1976,4,2022,3.49,3.49,1.0
1977,4,2022,4.68,4.48,0.9577
1978,4,2022,6.96,6.58,0.9454
1980,4,2022,3.33,3.01,0.9037
1981,4,2022,6.91,3.0,0.4342
1982,4,2022,3.6,3.29,0.915
1983,4,2022,9.98,9.41,0.9429
1985,4,2022,11.5,11.5,1.0
1986,4,2022,5.96,2.53,0.4243
1987,4,2022,9.71,9.55,0.984
1988,4,2022,12.08,5.68,0.4701
1990,4,2022,9.0,8.43,0.9366
1991,4,2022,6.91,6.91,1.0
1993,4,2022,11.09,5.24,0.4727
1994,4,2022,3.32,3.32,1.0
1995,4,2022,6.87,6.64,0.9663
1996,4,2022,13.59,8.19,0.6026
1997,4,2022,10.72,10.33,0.9633
1999,4,2022,8.22,8.03,0.9769
2000,4,2022,7.56,7.28,0.9629
2001,4,2022,9.54,8.35,0.8752
2002,4,2022,7.8,7.09,0.9089
2004,4,2022,3.53,3.28,0.9281
2005,4,2022,4.46,2.38,0.5334
2006,4,2022,7.9,3.59,0.4542
2007,4,2022,4.09,3.87,0.9451
2008,4,2022,3.86,3.41,0.8846
2009,4,2022,4.65,3.01,0.6468
2010,4,2022,3.69,3.55,0.9624
2011,4,2022,3.93,3.77,0.9604
2012,4,2022,4.94,4.85,0.9812
2013,4,2022,6.19,6.01,0.9714
2014,4,2022,4.15,3.97,0.9564
2015,4,2022,8.16,7.63,0.9352
2016,4,2022,7.74,3.11,0.4015
2017,4,2022,10.6,10.12,0.9552
2018,4,2022,5.04,4.77,0.9463
2019,4,2022,4.74,4.5,0.9489
2020,4,2022,4.44,3.94,0.8869
2021,4,2022,6.16,5.51,0.8948
2022,4,2022,6.85,4.63,0.6765
2024,4,2022,8.51,7.97,0.9364
2025,4,2022,7.46,7.2,0.9653
2026,4,2022,8.08,7.59,0.9391
2028,4,2022,9.05,8.5,0.9392
2029,4,2022,9.2,8.97,0.9755
2030,4,2022,10.96,10.05,0.9174
2031,4,2022,6.86,6.46,0.9418
2032,4,2022,5.49,5.05,0.9195
2034,4,2022,5.46,5.03,0.9206
2036,4,2022,8.24,7.63,0.9256
2037,4,2022,3.78,3.58,0.9469
2039,4,2022,5.5,5.05,0.9189
2041,4,2022,3.09,3.05,0.9882
2043,4,2022,9.62,8.68,0.9022
2044,4,2022,3.6,3.35,0.9305
2045,4,2022,4.42,4.07,0.9204
2047,4,2022,7.21,7.18,0.9959
2048,4,2022,3.79,3.58,0.9459
2051,4,2022,6.03,5.91,0.9793
2053,4,2022,9.0,7.91,0.8786
2054,4,2022,8.53,8.09,0.9487
2055,4,2022,5.91,5.75,0.9736
2056,4,2022,4.94,4.65,0.9413
2060,4,2022,9.31,9.13,0.9806
2061,4,2022,12.59,11.55,0.9173
2063,4,2022,5.41,5.38,0.9944
2064,4,2022,10.56,10.56,1.0
2065,4,2022,4.67,2.19,0.4691
2067,4,2022,7.78,7.16,0.9202
2068,4,2022,10.91,10.87,0.9961
2070,4,2022,10.63,10.63,1.0
2074,4,2022,10.5,9.63,0.9171
2076,4,2022,21.91,13.98,0.6378
2077,4,2022,19.54,18.11,0.9267
2078,4,2022,13.38,11.83,0.8842
2079,4,2022,11.98,10.8,0.9013
2080,4,2022,12.83,11.52,0.8978
2081,4,2022,13.62,12.36,0.9073
2082,4,2022,17.37,16.27,0.9366
2085,4,2022,15.7,14.87,0.9474
2086,4,2022,17.43,17.43,1.0
2087,4,2022,14.1,12.66,0.8981
2088,4,2022,5.62,5.49,0.9774
2090,4,2022,12.66,11.77,0.9294
2091,4,2022,12.55,8.65,0.6893
2092,4,2022,14.46,8.22,0.5683
2093,4,2022,5.31,4.74,0.8931
2095,4,2022,18.92,18.04,0.9533
2096,4,2022,10.08,9.52,0.9447
2097,4,2022,11.4,10.92,0.9577
2099,4,2022,12.33,11.71,0.9496
2101,4,2022,13.82,13.82,1.0
2102,4,2022,12.87,11.74,0.9125
2103,4,2022,6.3,5.78,0.9168
2104,4,2022,14.2,12.97,0.9131
2105,4,2022,8.81,8.07,0.9158
2107,4,2022,5.41,4.94,0.9125
2108,4,2022,8.55,8.43,0.9856
2109,4,2022,15.19,15.11,0.9948
2110,4,2022,9.71,8.89,0.9152
2111,4,2022,20.08,18.17,0.9047
2112,4,2022,9.28,8.88,0.9569
2113,4,2022,14.94,13.68,0.9159
2114,4,2022,14.19,13.67,0.9633
2118,4,2022,13.59,9.35,0.6878
2119,4,2022,8.85,7.76,0.8774
2120,4,2022,5.4,5.4,0.9999
2123,4,2022,17.87,17.87,1.0
2124,4,2022,7.33,6.7,0.9135
2126,4,2022,20.01,18.46,0.9225
2127,4,2022,7.97,7.57,0.9494
2128,4,2022,6.54,6.22,0.9514
2129,4,2022,5.85,5.64,0.9643
2131,4,2022,17.18,17.18,1.0
2133,4,2022,5.75,5.35,0.9309
2135,4,2022,3.3,2.99,0.9061
2136,4,2022,2.25,1.99,0.8828
2138,4,2022,6.55,5.95,0.9088
2139,4,2022,6.96,6.52,0.9367
2140,4,2022,4.34,4.34,1.0
2141,4,2022,2.72,2.5,0.9173
2142,4,2022,4.86,4.6,0.947
2143,4,2022,5.32,4.99,0.9373
2146,4,2022,2.05,2.02,0.9855
2147,4,2022,5.51,5.51,1.0
2148,4,2022,4.78,4.38,0.9168
2149,4,2022,4.09,3.76,0.9184
2150,4,2022,4.63,4.54,0.9798
2151,4,2022,5.16,4.98,0.9653
2153,4,2022,4.58,4.58,1.0
2154,4,2022,1.46,1.4,0.9614
2155,4,2022,3.91,3.61,0.9236
2157,4,2022,5.46,5.25,0.9616
2158,4,2022,2.32,2.28,0.9823
2160,4,2022,2.12,2.06,0.9708
2161,4,2022,2.84,2.72,0.9583
2163,4,2022,2.13,2.09,0.9807
2164,4,2022,5.05,4.97,0.9848
2165,4,2022,4.79,4.76,0.9933
2166,4,2022,2.43,2.34,0.9639
2167,4,2022,3.76,3.5,0.9313
2168,4,2022,3.77,3.56,0.9439
2169,4,2022,3.17,3.13,0.9863
2170,4,2022,2.21,2.0,0.9053
2171,4,2022,5.06,4.82,0.9527
2175,4,2022,6.11,5.64,0.9223
2176,4,2022,5.1,4.79,0.9391
2177,4,2022,4.43,4.38,0.9891
2178,4,2022,4.51,4.26,0.9456
2181,4,2022,5.09,4.78,0.9399
2182,4,2022,7.19,6.35,0.8836
2183,4,2022,3.02,2.92,0.9679
2185,4,2022,2.3,2.22,0.9638
2186,4,2022,3.18,3.18,1.0
2187,4,2022,3.24,3.0,0.9257
2188,4,2022,5.09,4.82,0.9468
2189,4,2022,3.88,3.68,0.948
2190,4,2022,2.81,2.81,1.0
2191,4,2022,3.46,3.23,0.9342
2192,4,2022,5.97,5.67,0.9492
2193,4,2022,6.99,6.73,0.9623
2194,4,2022,2.05,1.94,0.9455
2196,4,2022,2.03,1.87,0.9201
2197,4,2022,1.77,1.67,0.9458
2198,4,2022,3.2,3.14,0.9809
2199,4,2022,3.67,3.29,0.8969
2200,4,2022,4.99,4.71,0.9433
2201,4,2022,2.5,2.27,0.91
2202,4,2022,2.24,2.21,0.9858
2203,4,2022,4.13,3.62,0.8771
2204,5,2022,5.78,5.29,0.9156
2205,5,2022,2.94,2.8,0.9531
2206,5,2022,5.83,5.83,1.0
2207,5,2022,6.51,4.11,0.6317
2208,5,2022,4.11,3.76,0.9158
2209,5,2022,7.2,7.2,1.0
2210,5,2022,7.42,6.53,0.8801
2212,5,2022,7.3,6.21,0.85
2213,5,2022,4.61,4.41,0.9556
2214,5,2022,5.22,4.79,0.9179
2215,5,2022,6.25,5.61,0.8972
2217,5,2022,4.23,4.09,0.9663
2220,5,2022,4.57,4.33,0.9478
2221,5,2022,2.84,2.6,0.9154
2222,5,2022,6.8,6.03,0.8868
2223,5,2022,3.59,3.49,0.9729
2224,5,2022,7.81,4.2,0.5377
2227,5,2022,4.94,4.61,0.934
2228,5,2022,2.29,2.29,1.0
2229,5,2022,6.29,5.63,0.8952
2230,5,2022,4.18,3.67,0.877
2231,5,2022,6.59,6.0,0.9103
2232,5,2022,6.25,5.85,0.9362
2234,5,2022,5.15,4.88,0.9477
2235,5,2022,8.71,8.09,0.9284
2236,5,2022,5.76,5.48,0.9521
2237,5,2022,3.87,3.44,0.8879
2238,5,2022,9.1,9.06,0.9958
2241,5,2022,4.73,4.42,0.9347
2242,5,2022,4.37,4.29,0.9827
2243,5,2022,8.91,8.48,0.9517
2244,5,2022,2.41,2.3,0.9563
2247,5,2022,6.83,6.56,0.9608
2248,5,2022,4.09,3.91,0.9559
2249,5,2022,4.76,4.59,0.9637
2250,5,2022,9.11,9.03,0.9912
2251,5,2022,5.2,4.92,0.9459
2252,5,2022,7.87,7.61,0.9664
2255,5,2022,4.1,3.83,0.9344
2256,5,2022,3.19,3.18,0.9956
2257,5,2022,4.2,3.83,0.9109
2258,5,2022,2.79,2.79,1.0
2259,5,2022,2.95,2.76,0.9364
2261,5,2022,7.6,6.69,0.8808
2262,5,2022,6.29,3.89,0.6178
2264,5,2022,6.17,5.62,0.9108
2266,5,2022,6.31,6.13,0.9716
2267,5,2022,5.4,3.03,0.5616
2269,5,2022,4.69,4.32,0.9202
2270,5,2022,4.3,1.8,0.4186
2273,5,2022,3.1,2.85,0.9199
2274,5,2022,4.0,3.36,0.841
2275,5,2022,3.63,3.17,0.8746
2276,5,2022,7.36,7.13,0.9684
2277,5,2022,7.12,6.9,0.9694
2278,5,2022,4.66,4.45,0.955
2279,5,2022,5.84,5.25,0.8993
2280,5,2022,7.11,6.66,0.9361
2282,5,2022,9.07,8.51,0.9379
2283,5,2022,3.04,2.71,0.8917
2285,5,2022,9.2,9.18,0.9981
2287,5,2022,8.47,8.24,0.9731
2288,5,2022,9.49,4.54,0.4779
2289,5,2022,6.24,5.86,0.9391
2291,5,2022,3.25,3.08,0.9463
2292,5,2022,4.43,3.79,0.8563
2293,5,2022,5.1,4.73,0.9281
2294,5,2022,8.37,7.62,0.9107
2295,5,2022,4.88,4.38,0.8979
2297,5,2022,4.83,4.48,0.9268
2298,5,2022,6.79,6.79,1.0
2299,5,2022,4.24,4.09,0.9636
2300,5,2022,4.6,4.21,0.9152
2301,5,2022,9.04,3.64,0.4025
2302,5,2022,5.48,5.45,0.994
2303,5,2022,6.89,6.72,0.975
2304,5,2022,7.37,6.93,0.9404
2305,5,2022,2.65,2.42,0.9121
2306,5,2022,10.11,9.77,0.9659
2308,5,2022,7.51,3.93,0.5228
2309,5,2022,6.13,5.97,0.9738
2310,5,2022,3.74,3.6,0.9634
2311,5,2022,9.85,9.65,0.98
2312,5,2022,6.68,4.45,0.6666
2313,5,2022,6.58,6.52,0.9907
2314,5,2022,3.39,3.21,0.9459
2315,5,2022,5.2,5.2,1.0
2316,5,2022,4.08,3.71,0.9104
2317,5,2022,5.78,5.78,1.0
2318,5,2022,11.95,6.78,0.5674
2319,5,2022,2.58,2.35,0.9119
2320,5,2022,5.14,4.72,0.9186
2322,5,2022,3.98,3.68,0.9252
2324,5,2022,4.67,4.46,0.955
2326,5,2022,10.03,9.62,0.9589
2327,5,2022,9.28,8.49,0.9151
2328,5,2022,5.95,5.58,0.937
2329,5,2022,5.08,5.08,1.0
2330,5,2022,4.36,4.36,1.0
2332,5,2022,3.46,3.31,0.9555
2333,5,2022,8.22,7.72,0.9395
2335,5,2022,5.79,5.46,0.9428
2336,5,2022,4.95,4.76,0.9625
2337,5,2022,7.54,6.76,0.8971
2340,5,2022,5.0,4.64,0.9277
2341,5,2022,7.77,6.77,0.8713
2343,5,2022,4.39,4.19,0.954
2346,5,2022,3.84,3.7,0.9639
2347,5,2022,6.09,5.59,0.9187
2348,5,2022,6.96,6.96,1.0
2349,5,2022,3.17,2.82,0.889
2350,5,2022,3.47,3.05,0.8794
2351,5,2022,8.78,8.31,0.947
2352,5,2022,4.29,4.2,0.9799
2353,5,2022,4.97,2.0,0.4016
2354,5,2022,10.85,9.98,0.9196
2356,5,2022,8.45,8.29,0.9811
2357,5,2022,6.75,6.32,0.9365
2358,5,2022,3.64,3.39,0.9311
2359,5,2022,7.14,6.95,0.9733
2360,5,2022,3.07,2.96,0.9641
2361,5,2022,5.05,4.42,0.8749
2363,5,2022,3.91,3.9,0.9971
2364,5,2022,3.07,3.05,0.9932
2365,5,2022,8.21,7.5,0.913
2367,5,2022,7.88,7.52,0.9538
2369,5,2022,6.03,5.78,0.9578
2370,5,2022,6.72,3.48,0.5184
2371,5,2022,10.15,9.3,0.916
2372,5,2022,6.62,6.03,0.9111
2373,5,2022,9.23,8.65,0.937
2375,5,2022,7.02,6.91,0.9849
2377,5,2022,12.27,11.78,0.9597
2378,5,2022,9.41,8.69,0.9232
2379,5,2022,7.01,6.79,0.9689
2380,5,2022,16.33,13.46,0.8241
2382,5,2022,5.32,5.23,0.984
2384,5,2022,8.71,7.56,0.8684
2385,5,2022,13.39,12.37,0.9235
2386,5,2022,6.93,6.19,0.8932
2388,5,2022,7.58,6.72,0.8862
2389,5,2022,11.28,11.1,0.9844
2390,5,2022,9.53,8.76,0.9193
2391,5,2022,14.12,13.44,0.9519
2392,5,2022,7.24,6.78,0.9361
2393,5,2022,7.65,7.32,0.9571
2394,5,2022,6.36,5.99,0.9411
2395,5,2022,9.13,8.1,0.8867
2396,5,2022,12.88,12.59,0.9779
2399,5,2022,10.43,9.58,0.9182
2400,5,2022,13.75,7.83,0.5696
2401,5,2022,12.45,11.46,0.9209
2402,5,2022,11.93,11.91,0.998
2403,5,2022,12.63,12.28,0.972
2404,5,2022,8.74,8.08,0.9241
2405,5,2022,5.23,4.83,0.924
2406,5,2022,6.12,5.66,0.9251
2407,5,2022,11.0,11.0,1.0
2408,5,2022,11.85,11.3,0.9533
2410,5,2022,6.45,6.16,0.9552
2411,5,2022,6.18,6.05,0.9792
2413,5,2022,6.2,5.87,0.9476
2414,5,2022,4.36,4.04,0.9276
2417,5,2022,5.21,4.85,0.9301
2419,5,2022,11.32,10.59,0.9351
2420,5,2022,16.86,10.94,0.649
2421,5,2022,9.04,8.74,0.9671
2422,5,2022,9.57,9.0,0.9401
2423,5,2022,13.51,13.07,0.9673
2424,5,2022,9.06,8.47,0.9348
2425,5,2022,6.8,6.4,0.9411
2426,5,2022,8.79,7.54,0.8581
2427,5,2022,10.78,10.51,0.9747
2428,5,2022,7.76,7.39,0.9519
2430,5,2022,16.0,15.65,0.9779
2431,5,2022,12.19,10.02,0.8221
2432,5,2022,8.06,8.06,1.0
2433,5,2022,6.33,3.43,0.542
2435,5,2022,10.67,10.48,0.9823
2436,5,2022,4.62,4.14,0.8964
2437,5,2022,9.97,4.97,0.4986
2439,5,2022,6.81,6.1,0.8959
2440,5,2022,14.05,12.83,0.913
2441,5,2022,9.66,9.66,1.0
2444,5,2022,11.54,10.74,0.9304
2445,5,2022,12.16,6.2,0.5103
2446,5,2022,4.65,4.52,0.9728
2448,5,2022,7.89,7.56,0.9578
2449,5,2022,9.01,8.51,0.944
2451,5,2022,2.54,1.71,0.6746
2452,5,2022,4.46,4.46,1.0
2453,5,2022,6.94,6.49,0.9357
2456,5,2022,6.56,6.21,0.946
2458,5,2022,3.14,1.61,0.5138
2459,5,2022,3.84,3.77,0.9822
2460,5,2022,1.91,1.88,0.9855
2461,5,2022,4.04,3.89,0.9635
2462,5,2022,4.59,2.44,0.5311
2465,5,2022,1.81,1.81,1.0
2466,5,2022,3.78,3.37,0.8921
2468,5,2022,2.45,2.33,0.9501
2469,5,2022,3.49,3.17,0.9078
2471,5,2022,5.43,5.08,0.9354
2472,5,2022,6.26,5.95,0.9512
2473,5,2022,5.6,5.32,0.9509
2475,5,2022,4.93,4.71,0.9549
2476,5,2022,5.28,5.28,1.0
2477,5,2022,4.48,4.28,0.9561
2479,5,2022,1.86,1.73,0.9282
2480,5,2022,7.37,7.2,0.9766
2481,5,2022,2.83,1.47,0.5189
2482,5,2022,3.91,3.48,0.8889
2483,5,2022,3.89,3.74,0.9619
2484,5,2022,2.49,2.41,0.966
2485,5,2022,3.21,2.97,0.9261
2486,5,2022,2.12,1.29,0.6089
2487,5,2022,4.9,4.57,0.932
2488,5,2022,1.75,1.65,0.943
2489,5,2022,6.22,5.79,0.9311
2490,5,2022,3.16,2.97,0.9386
2491,5,2022,3.41,3.05,0.8941
2492,5,2022,2.87,2.53,0.8804
2494,5,2022,6.85,3.41,0.4983
2496,5,2022,3.0,2.71,0.9041
2497,5,2022,3.64,3.27,0.8983
2498,5,2022,4.18,3.56,0.8519
2499,5,2022,6.35,5.79,0.9124
2500,5,2022,3.51,3.11,0.8851
2501,5,2022,3.51,3.51,1.0
2503,5,2022,3.54,2.41,0.6816
2504,5,2022,4.47,4.07,0.9105
2506,5,2022,2.74,2.74,1.0
2507,5,2022,1.93,1.89,0.9773
2508,5,2022,6.72,6.22,0.925
2509,5,2022,6.95,5.82,0.838
2510,5,2022,5.74,5.74,1.0
2511,5,2022,3.81,3.36,0.8824
2513,6,2022,5.7,4.97,0.8722
2514,6,2022,7.57,7.41,0.9789
2515,6,2022,6.12,6.12,1.0
2516,6,2022,2.89,2.87,0.9934
2517,6,2022,4.11,2.09,0.5078
2519,6,2022,4.52,4.35,0.9618
2521,6,2022,5.29,5.14,0.9721
2523,6,2022,3.33,3.22,0.9684
2524,6,2022,4.24,4.02,0.9492
2526,6,2022,6.26,5.9,0.9422
2527,6,2022,2.98,2.79,0.9355
2528,6,2022,6.38,5.79,0.9078
2529,6,2022,3.55,3.29,0.9268
2530,6,2022,5.69,4.95,0.8703
2532,6,2022,6.33,5.91,0.9341
2534,6,2022,4.61,4.14,0.8985
2535,6,2022,6.94,6.2,0.8939
2536,6,2022,4.99,4.72,0.9452
2537,6,2022,5.37,5.34,0.9937
2539,6,2022,2.49,2.43,0.9747
2540,6,2022,6.94,6.07,0.8752
2541,6,2022,2.89,2.6,0.8984
2542,6,2022,6.55,6.39,0.9756
2543,6,2022,7.3,6.56,0.8987
2545,6,2022,5.7,5.3,0.929
2547,6,2022,3.57,3.43,0.96
2548,6,2022,4.69,4.22,0.8993
2550,6,2022,7.42,3.0,0.4045
2551,6,2022,1.93,1.71,0.8846
2552,6,2022,5.91,5.4,0.9139
2554,6,2022,8.01,7.62,0.9508
2555,6,2022,2.33,2.04,0.8743
2556,6,2022,8.69,5.44,0.626
2559,6,2022,7.5,7.03,0.9372
2560,6,2022,3.05,2.93,0.9601
2562,6,2022,5.55,5.26,0.947
2563,6,2022,5.52,5.48,0.9926
2564,6,2022,7.61,4.46,0.5863
2565,6,2022,4.34,4.0,0.9208
2566,6,2022,3.95,2.31,0.5852
2567,6,2022,5.73,5.5,0.9597
2569,6,2022,1.95,1.83,0.94
2570,6,2022,3.79,3.56,0.9396
2571,6,2022,4.29,3.9,0.9099
2573,6,2022,2.75,2.51,0.9115
2574,6,2022,7.07,4.6,0.6505
2575,6,2022,5.3,5.3,1.0
2576,6,2022,3.35,2.98,0.8882
2577,6,2022,3.57,3.25,0.9103
2578,6,2022,6.44,5.86,0.9093
2579,6,2022,4.36,4.25,0.9738
2580,6,2022,3.87,2.08,0.5375
2582,6,2022,4.76,4.7,0.9879
2583,6,2022,4.53,4.13,0.9111
2585,6,2022,5.7,5.41,0.9492
2586,6,2022,7.14,6.46,0.9046
2588,6,2022,12.91,12.91,1.0
2589,6,2022,8.04,7.16,0.8905
2590,6,2022,8.72,8.29,0.9504
2591,6,2022,3.89,3.75,0.9634
2593,6,2022,6.48,6.19,0.9546
2594,6,2022,11.72,10.91,0.9306
2595,6,2022,9.08,8.47,0.9328
2596,6,2022,8.93,8.39,0.9398
2597,6,2022,5.36,5.0,0.9321
2598,6,2022,3.93,3.84,0.9766
2599,6,2022,9.85,9.85,1.0
2600,6,2022,4.76,4.36,0.9157
2601,6,2022,7.79,6.88,0.8832
2602,6,2022,4.67,2.72,0.5821
2603,6,2022,8.57,8.57,1.0
2604,6,2022,7.87,7.13,0.9059
2605,6,2022,9.61,9.61,1.0
2607,6,2022,7.44,7.44,1.0
2608,6,2022,10.91,9.99,0.9159
2609,6,2022,6.47,6.22,0.9608
2610,6,2022,6.01,6.01,1.0
2611,6,2022,12.05,11.12,0.9228
2612,6,2022,8.15,7.58,0.9299
2613,6,2022,4.51,4.13,0.9147
2615,6,2022,4.39,3.94,0.8974
2616,6,2022,4.55,4.15,0.912
2617,6,2022,9.02,8.02,0.889
2618,6,2022,4.49,4.22,0.9394
2622,6,2022,6.5,5.9,0.9072
2623,6,2022,5.66,5.36,0.9474
2624,6,2022,8.46,7.41,0.8758
2626,6,2022,6.63,6.31,0.9512
2628,6,2022,5.43,5.27,0.9713
2629,6,2022,5.46,4.69,0.8583
2630,6,2022,4.78,4.56,0.953
2632,6,2022,4.27,2.67,0.6262
2633,6,2022,5.15,4.58,0.8896
2636,6,2022,7.15,7.15,1.0
2637,6,2022,4.1,3.91,0.9548
2638,6,2022,3.34,3.04,0.9098
2641,6,2022,10.64,9.96,0.9358
2642,6,2022,5.65,2.85,0.504
2643,6,2022,4.52,4.25,0.941
2644,6,2022,6.48,6.22,0.9596
2646,6,2022,4.61,4.15,0.9012
2647,6,2022,9.45,8.93,0.9448
2648,6,2022,3.24,2.86,0.8815
2649,6,2022,6.57,6.13,0.9336
2651,6,2022,2.94,2.65,0.9018
2652,6,2022,11.77,10.69,0.9086
2653,6,2022,12.08,11.93,0.9874
2654,6,2022,8.96,8.8,0.9817
2655,6,2022,9.81,4.15,0.4232
2657,6,2022,8.55,7.65,0.8943
2658,6,2022,3.67,3.4,0.9253
2659,6,2022,3.27,1.57,0.4797
2660,6,2022,10.31,9.73,0.9437
2661,6,2022,6.19,6.19,1.0
2663,6,2022,10.73,10.23,0.9537
2665,6,2022,5.56,5.26,0.9457
2666,6,2022,8.86,8.2,0.9256
2667,6,2022,9.67,9.12,0.9433
2672,6,2022,14.5,13.51,0.9319
2673,6,2022,6.18,5.97,0.9663
2677,6,2022,6.13,5.98,0.9763
2678,6,2022,13.54,12.27,0.9066
2680,6,2022,11.17,6.71,0.6006
2681,6,2022,11.15,9.64,0.8646
2682,6,2022,8.6,8.24,0.9583
2683,6,2022,13.35,11.93,0.8939
2684,6,2022,18.6,8.61,0.4628
2685,6,2022,8.59,4.78,0.5567
2686,6,2022,12.5,7.64,0.6115
2687,6,2022,12.4,11.63,0.9378
2688,6,2022,7.57,4.75,0.6273
2689,6,2022,5.93,5.58,0.9413
2690,6,2022,7.29,6.81,0.934
2691,6,2022,15.65,15.26,0.9748
2693,6,2022,15.98,14.8,0.9264
2694,6,2022,10.06,9.54,0.9487
2695,6,2022,11.01,6.69,0.608
2697,6,2022,14.45,13.17,0.9113
2699,6,2022,8.41,8.22,0.9777
2700,6,2022,20.73,9.86,0.4758
2702,6,2022,12.03,10.92,0.9078
2703,6,2022,6.08,5.83,0.9595
2704,6,2022,10.19,9.19,0.9021
2705,6,2022,12.54,11.78,0.9391
2707,6,2022,11.06,10.37,0.9376
2708,6,2022,15.47,15.18,0.9814
2709,6,2022,12.4,11.87,0.957
2710,6,2022,5.38,5.04,0.937
2711,6,2022,5.78,5.61,0.9707
2712,6,2022,6.66,6.62,0.9936
2714,6,2022,10.51,10.09,0.9603
2716,6,2022,7.05,6.62,0.9384
2717,6,2022,10.48,9.28,0.8855
2718,6,2022,9.96,8.92,0.8954
2719,6,2022,14.98,13.87,0.9258
2720,6,2022,6.61,6.04,0.9136
2721,6,2022,4.33,4.03,0.9305
2722,6,2022,11.73,11.03,0.9403
2723,6,2022,12.08,11.59,0.9592
2725,6,2022,11.26,4.65,0.4133
2726,6,2022,9.04,8.66,0.9575
2727,6,2022,12.88,12.11,0.9406
2728,6,2022,12.48,10.72,0.859
2729,6,2022,6.75,6.08,0.9004
2730,6,2022,4.37,4.07,0.9322
2731,6,2022,4.13,3.67,0.8896
2732,6,2022,4.38,4.21,0.962
2733,6,2022,2.99,2.99,0.9992
2734,6,2022,4.18,4.12,0.9868
2735,6,2022,2.49,2.31,0.9295
2737,6,2022,3.46,1.4,0.4038
2738,6,2022,1.86,1.76,0.9439
2739,6,2022,2.94,2.72,0.9245
2740,6,2022,3.75,3.43,0.9135
2741,6,2022,4.29,3.97,0.9259
